situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia
ativa,nacional,00.551.134/0001-09,KARIMA TURISMO LTDA,"RUA GUIMARÃES JUNIOR, 196 - B",NOVA ERA,JUIZ DE FORA,MG,36087390,32-32225275,2,não,não,sim,314968,0,0,37,0,0,0,1,0,0,0,0,1,0,0,27,0,0,1296,0,0,0,0,0,0,43007
ativa,nacional,00.569.505/0001-71,J MARCONDES TRANSPORTES LTDA ME,"RUA COPAIBA, 770",EUCALIPTOS,FAZENDA RIO GRANDE,PR,83820057,41-3349-5598-,10,não,não,sim,416625,0,0,7,0,0,0,1,0,0,0,0,1,0,0,5,0,0,113,0,0,0,0,0,0,43007
ativa,nacional,00.579.445/0001-78,E W LOCADORA DE VEÍCULOS LTDA - ME,RUA JACIRETÃ 483,CENTRO,PATO BRANCO,PR,85504440,46-3225-2700,16,não,não,sim,414628,0,0,68,0,0,4,2,1,0,0,0,3,0,0,44,0,0,592,0,0,1,0,0,9,43007
ativa,nacional,00.579.954/0001-09,BITUR TRANSPORTADORA TURÍSTICA LTDA,"AVENIDA PREF. FARID ABRAHÃO, 332",SÃO FRANCISCO,BITURUNA,PR,84640000,42-3553-1578,42,não,não,sim,410959,0,0,329,0,0,4,20,0,0,0,0,20,0,0,197,0,0,8390,0,0,2,0,0,59,43007
ativa,nacional,00.583.121/0001-03,TURISMO SINGULAR LTDA,"RUA SALDANHA DA GAMA, 107",JARDIM MILENA,SANTO ANDRÉ,SP,9180330,11-4971-7974,10,não,não,sim,350423,0,0,13,0,0,0,2,1,0,0,0,3,0,0,11,0,0,428,0,0,0,0,0,0,43007
ativa,nacional,00.586.938/0001-35,TRANSCOLITA TURISMO LTDA,RUA ARAL MOREIRA 329 -B (FUNDOS),CENTRO,ITAPORA,MS,79890000,67-3422-0522--9971-5640,14,não,não,sim,501942,0,0,69,0,0,0,5,0,0,0,0,5,0,0,37,0,0,1426,0,0,0,0,0,0,43007
ativa,nacional,00.605.950/0001-40,GRANDE HEROI LTDA - ME,R FRANCISCO DIAS DA SILVA 27,VILA LIVIERO,SAO PAULO,SP,4184050,11-2331-7582,50,não,não,sim,355060,0,0,42,0,0,0,7,0,0,0,0,7,0,0,25,0,0,968,0,0,0,0,0,0,43007
ativa,nacional,00.617.371/0001-17,LONES TURISMO E VIAGENS LTDA,"RUA LIBERATO SALZANO, 81",CENTRO,CHAPADA,RS,99530000,54-3333-1555,10,não,não,sim,433183,0,0,30,0,0,3,4,0,0,0,0,4,0,0,21,0,0,829,0,0,1,0,0,21,43007
ativa,nacional,00.621.912/0001-80,RS TRANSPORTES E LOGISTICA LTDA-ME,QNG 42 CASA 17,TAGUATINGA NORTE,BRASILIA,DF,72130420,61-98109-0298,0,não,não,sim,531618,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,00.627.855/0001-47,VATUR VARGINHA LTDA,"RUA BAGUARI, 69",SANTANA,VARGINHA,MG,37056110,35-3222-3334,2,não,não,sim,311911,0,0,5,0,0,0,2,0,0,0,0,2,0,0,2,0,0,92,0,0,0,0,0,0,43007
ativa,nacional,00.631.129/0001-06,MABELLTUR TRANSPORTES LTDA - ME,"AV. NOSSA SENHORA APARECIDA, 2692",SANTA TEREZINHA,FAZENDA RIO GRANDE,PR,83829308,41-3627-1379,14,não,não,sim,410500,0,0,114,0,0,44,2,0,0,0,0,2,0,0,71,0,0,1780,0,0,30,0,0,1153,43007
ativa,nacional,00.634.901/0001-35,VIAÇÃO RAISSA LTDA,"RUA IMBUIA, Nº 275 - A",BAIRRO DO HORTO,IPATINGA,MG,35160302,31-3827-3386,2,não,não,sim,316954,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,00.639.326/0001-63,MADUREIRA TURISMO E LOCADORA DE VEÍCULOS LTDA - ME,"RUA ARGENTINA, 216",JARDIM AMERICA,TABOAO DA SERRA,SP,6756330,11-4787-1031,0,não,não,sim,354292,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,00.644.371/0001-06,ZELITUR TRANSPORTES RODOVIÁRIOS DE PASSAGEIROS LTDA - ME,"RUA ABRAMO ÉBERLE, Nº 245 SL 01",CENTRO,CONCORDIA,SC,89700210,49-3444-1175,19,não,não,sim,423616,0,0,94,0,0,18,3,0,0,0,0,3,0,0,61,0,0,1775,0,0,7,0,0,225,43007
ativa,nacional,00.651.002/0001-40,AGA E M LOCADORA  VEÍCULOS LTDA ME,"AVENIDA CHRISOSTOMO PIMENTEL OLIVEIRA,",ANCHIETA,RIO DE JANEIRO,RJ,21645521,21-3038111,6,não,não,sim,339661,0,0,29,0,0,0,1,2,0,0,0,3,0,0,23,0,0,369,0,0,0,0,0,0,43007
ativa,nacional,00.656.402/0001-49,TURISMO PRINCESA DO OESTE LTDA,"RUA MINAS GERAIS, 2366",IPIRANGA,DIVINOPOLIS,MG,35502026,37-3221-8376,19,não,não,sim,311744,0,0,85,0,0,0,4,0,0,0,0,4,0,0,59,0,0,2566,0,0,0,0,0,0,43007
ativa,nacional,00.657.992/0001-24,TRANSPORTES GAVI EIRELI,SITIO LIMEIRA S/N,MACUCO,PARAGUAÇU,MG,37120000,35-988910030,6,não,não,sim,319374,0,0,120,0,0,0,1,1,0,0,0,2,0,0,72,0,0,919,0,0,0,0,0,0,43007
ativa,nacional,00.664.035/0001-25,MONTES CLAROS TRANSPORTES LTDA,"RUA ÂNGELO DE QUADROS, 508",SÃO JOSÉ,MONTES CLAROS,MG,34400000,38-3221-8945,25,não,não,sim,310214,0,0,23,0,0,0,2,0,0,0,0,2,0,0,16,0,0,686,0,0,0,0,0,0,43007
ativa,nacional,00.664.681/0001-92,HOFFTUR TRANSPORTES E TURISMO LTDA - ME,AVENIDA DOS ESTADOS    N 1265,CENTRO,CAMPO BOM,RS,93700000,51-3597-2986--9989-3874,9,não,não,sim,430313,0,0,109,0,0,0,1,0,0,0,0,1,0,0,68,0,0,1720,0,0,0,0,0,0,43007
ativa,nacional,00.684.777/0001-12,AFRÍSIO MARINHO FILHO EIRELI,"AV. AMINTAS BARROS, 2577",LAGOA NOVA,NATAL,RN,59062250,84-3231-4421,60,não,não,sim,241100,0,0,351,0,0,0,9,0,0,0,0,9,0,0,195,0,0,7400,0,0,0,0,0,0,43007
ativa,nacional,00.691.905/0001-55,COOPERATIVA DE TRANSPORTE RODOVIARIO COOPERTRAN LTDA,"RUA TOPÁZIO, 123",JARDIM VILA ANDRESA,CONGONHAS,MG,36415000,31-37311286,4,não,não,sim,319493,0,0,3,0,0,0,0,1,0,0,0,1,0,0,2,0,0,18,0,0,0,0,0,0,43007
ativa,nacional,00.692.669/0001-91,BASTOS TURISMO NACIONAL E INTERNACIONAL LTDA - ME,RUA 15 DE NOVEMBRO 153 LOJA 03,CAMPINAS,SAO JOSÉ,SC,88101440,48-3241-8836,48,não,não,sim,420943,0,0,208,0,0,14,3,0,0,0,0,3,0,0,124,0,0,4765,0,0,10,0,0,395,43007
ativa,nacional,00.693.136/0001-24,AUTO VIAÇÃO SEARA LTDA,"RUA LETICIA SARTORETTO FARINA, 55",NITEROI,SEARA,SC,89770000,49-3452-1365,9,não,não,sim,421486,0,0,36,0,0,1,1,0,0,0,0,1,0,0,1,0,0,17,0,0,0,0,0,0,43007
ativa,nacional,00.706.835/0001-61,BARPTUR - BARP TRANSPORTE RODOVIÁRIO DE PESSOAS LTDA,"RUA JOSÉ BONIFÁCIO, 254",CENTRO,MARCELINO RAMOS,RS,99800000,54-3372-1306,11,não,não,sim,433036,0,0,49,0,0,12,8,0,0,0,0,8,0,0,25,0,0,729,0,0,9,0,0,316,43007
ativa,nacional,00.713.221/0001-07,EMPRESA DE ONIBUS HB LTDA,"RUA MANOEL DA SILVA PACHECO, 11",CENTRO,CAMAQUA,RS,96180000,51-3671-1616,11,não,não,sim,432853,0,0,6,0,0,6,2,0,0,0,0,2,0,0,4,0,0,158,0,0,3,0,0,82,43007
ativa,nacional,00.734.959/0001-50,AUTO VIAÇÃO PANAMBIENSE LTDA,"AV. PRESIDENTE KENNEDY, 1895",ARCO ÍRIS,PANAMBI,RS,98280000,55-55 3375 5300,14,não,não,sim,430410,0,0,44,0,0,22,4,0,0,0,0,4,0,0,21,0,0,763,0,0,14,0,0,590,43007
ativa,nacional,00.752.115/0001-32,MAIWATUR AGENCIA DE VIAGENS LTDA- EPP,"RUA ILDE SCHWAMBACH STAROSKY, 95",CARIANOS,FLORIANOPOLIS,SC,88047490,48-37336625,5,não,não,sim,428821,0,0,22,0,0,0,2,0,0,0,0,2,0,0,9,0,0,296,0,0,0,0,0,0,43007
ativa,nacional,00.771.722/0001-40,CASADIO TUR LTDA - ME,"RUA EDUARDO MARQUES DUARTE, Nº 47",ILHA GAMA CERQUEIRA,ALÉM PARAIBA,MG,36660000,32-32722206,2,não,não,sim,318720,0,0,39,0,0,0,2,1,0,0,0,3,0,0,10,0,0,359,0,0,0,0,0,0,43007
ativa,nacional,00.792.706/0001-33,JOSE AGUINELO DE SANTANA FILHO EIRELI - ME,RUA DO ASFALTO N° 11839,NOVA BRASÍLIA,CANDEIAS,BA,43810260,71-3601-5167--9616-9926,10,não,não,sim,294814,0,0,5,0,0,0,4,0,0,0,0,4,0,0,4,0,0,180,0,0,0,0,0,0,43007
ativa,nacional,00.834.294/0001-57,CANOA DA SERRA TURISMO E VIAGENS LTDA - ME,"RUA MONTE LIBANO, 55 - COBERTURA 01",CENTRO,NOVA FRIBURGO,RJ,28610460,22-2522-4149,71,não,não,sim,332907,0,0,171,0,0,0,10,1,0,0,0,11,0,0,102,0,0,3136,0,0,0,0,0,0,43007
ativa,nacional,00.837.742/0001-76,DAMASCENO & CIA LTDA,"AV. ANTONIO FROTA 15, CENTRO",TARAUACÁ,TARAUACA,AC,69970000,68-3223-7078,10,não,não,sim,129963,0,0,9,0,0,0,4,0,0,0,0,4,0,0,7,0,0,328,0,0,0,0,0,0,43007
ativa,nacional,00.838.632/0001-29,MARCIA H TEICHMANN & CIA LTDA-ME,"PARAGUAI,224",BOM FIM,SANTA CRUZ DO SUL,RS,96830130,51-5199953751,2,não,não,sim,438417,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,00.842.358/0001-61,VT TURISMO LTDA,"RUA CONEGO PEDRO BREMM, 1761",JARDIM DO PRADO,TAQUARA,RS,95600000,51-3541-4000,6,não,não,sim,432713,0,0,9,0,0,3,2,0,0,0,0,2,0,0,4,0,0,17,0,0,1,0,0,20,43007
ativa,nacional,00.843.679/0001-80,TRANSLEVY 1 TRANSPORTE COLETIVO LTDA,"ESTRADA UNIÃO INDUSTRIA, 879 KM 130",CENTRO,COMENDADOR LEVY GASPARIAN,RJ,25870000,24-2254-1003,3,não,não,sim,334282,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,00.848.957/0001-92,FAMTUR VIAGENS E TURISMO LTDA,"RUA DIOGO MÓIA, 740",UMARIZAL,BELÉM,PA,66055170,91-3241-9203--3223-3605,121,não,não,sim,151800,0,0,218,0,0,1,17,0,0,0,0,17,0,0,142,0,0,6811,0,0,1,0,0,58,43007
ativa,nacional,00.860.573/0001-95,ROBSON JOSÉ DE GOUVEIA - EPP,"AV. DINAMÉRICA ALVES CORREIA, 1230",CRUZEIRO,CAMPINA GRANDE,PB,58416682,83-3335-2600,45,não,não,sim,251967,0,0,23,0,0,0,5,0,0,0,0,5,0,0,18,0,0,719,0,0,0,0,0,0,43007
ativa,nacional,00.864.738/0001-05,JSC TRANSPORTES E TURISMO LTDA,RUA   PAULO   VI   Nº 46.,QUEIMADINHA,FEIRA DE SANTANA,BA,44050162,75-3221-7570,24,não,não,sim,292223,0,0,22,0,0,0,2,0,0,0,0,2,0,0,13,0,0,299,0,0,0,0,0,0,43007
ativa,nacional,00.865.046/0001-73,MARIOTUR TRANSPORTE E TURISMO LTDA - ME,"RUA HUMBERTO DE ALENCAR CASTELO BRANCO, 303 SALA 01",DO PARQUE,FARROUPILHA,RS,95180000,54-3268-3713,22,não,não,sim,431950,0,0,69,0,0,8,6,0,0,0,0,6,0,0,42,0,0,1257,0,0,3,0,0,103,43007
ativa,nacional,00.867.680/0001-45,ASTRA - AGÊNCIA DE SERVIÇOS E TRANSPORTES TERRESTRES LTDA - ME,"RUA PONTA PORÃ, N° 3260",SANTA LUZIA,VOTUPORANGA,SP,15500090,17-3421-3936,23,não,não,sim,356368,0,0,64,0,0,0,10,0,0,0,0,10,0,0,46,0,0,1239,0,0,0,0,0,0,43007
ativa,nacional,00.869.457/0001-37,PARAÍSO TURISMO E VIAGENS LTDA,"RUA IRINEU FERLIN, 77",CENTRO,MARAU,RS,99150000,54-543342-1828,9,não,não,sim,432827,0,0,7,0,0,1,1,0,0,0,0,1,0,0,5,0,0,167,0,0,1,0,0,35,43007
ativa,nacional,00.873.594/0001-45,VESPER TRANSPORTES LTDA,"RUA 13 DE MAIO,257  2º ANDAR SALA 24",CENTRO,LIMEIRA,SP,13480171,11-4582-4298,73,não,não,sim,352062,0,0,90,0,0,0,16,0,0,0,0,16,0,0,49,0,0,1801,0,0,0,0,0,0,43007
ativa,nacional,00.891.344/0001-38,SECO E LACERDA LTDA - ME,"R. FLORIVAL E. DA SILVA, 50",SÍTIO CERCADO,CURITIBA,PR,81910590,41-41 30111255,11,não,não,sim,410046,0,0,84,0,0,1,5,0,0,0,0,5,0,0,68,0,0,2664,0,0,1,0,0,44,43007
ativa,nacional,00.893.767/0001-97,"BERGAMIN, FRANCA & CIA LTDA - ME","AVENIDA ENGENHEIRO ROBERTO FREIRE, 4702, CENTRO COMERCIAL DUNA BARCANE LOJA 02",PONTA NEGRA,NATAL,RN,59090000,84-36421883,11,não,não,sim,249275,0,0,99,0,0,0,2,2,0,0,0,4,0,0,67,0,0,1058,0,0,0,0,0,0,43007
ativa,nacional,00.895.997/0001-95,FIGUEROA DE VIAGENS E TURISMO EIRELI - ME,"RUA DEPUTADO ANTONIO GOMES DE ALMEIDA, 249",CARIANOS,FLORIANOPOLIS,SC,88047730,48-98000555,8,não,não,sim,428882,0,0,15,0,0,0,2,1,0,0,0,3,0,0,11,0,0,167,0,0,0,0,0,0,43007
ativa,nacional,00.897.721/0001-46,LANZA E CIA LTDA,"AV. RUBENS CÉZAR CASELANI, 1011",CENTRO,REALEZA,PR,85770000,46-3543-1211,3,não,não,sim,412010,0,0,22,0,0,0,1,0,0,0,0,1,0,0,16,0,0,216,0,0,0,0,0,0,43007
ativa,nacional,00.900.286/0001-61,SÃO JOÃO TURISMO LTDA - EPP,"RODOVIA XV DE NOVEMBRO, Nº 1.805, 1º ANDAR",SÃO FRANCISCO,NOVA VENÉCIA,ES,29830000,27-3752-2605,55,não,não,sim,321945,0,0,372,0,0,0,11,0,0,0,0,11,0,0,209,0,0,7603,0,0,0,0,0,0,43007
ativa,nacional,00.922.286/0001-62,AQUIDAUANA VIAGENS E TURISMO LTDA - ME,RUA PEDRO CELESTINO Nº 1993,CENTRO,CAMPO GRANDE,MS,79002371,67-3383-1326,16,não,não,sim,500212,0,0,28,0,0,14,2,0,0,0,0,2,0,0,17,0,0,648,0,0,9,0,0,261,43007
ativa,nacional,00.935.396/0001-69,REALSI SERVIÇOS  E TRANSPORTES LITORAL NORTE LTDA,AV. TIRADENTES PARQUE CONTINENTAL S/Nº,CENTRO,SIMOES FILHO,BA,43700000,71-7132887817,22,não,não,sim,292423,0,0,65,0,0,0,8,0,0,0,0,8,0,0,32,0,0,875,0,0,0,0,0,0,43007
ativa,nacional,00.959.644/0001-01,AREA LEÃO TURISMO LTDA,"PRAÇA ANTÔNIO VITÓRIO DE SOUSA, 58",CENTRO,ALTO LONGA,PI,64360000,86-3220-5838,8,não,não,sim,220837,0,0,10,0,0,0,4,0,0,0,0,4,0,0,3,0,0,124,0,0,0,0,0,0,43007
ativa,nacional,00.968.345/0001-33,S. AMORIM DOS SANTOS- LOCAÇÃO E TURISMO EIRELI,"AV. PRESIDENTE VARGAS, Nº 175",CENTRO,CHAPADINHA,MA,65500000,98-3471-2449,3,não,não,sim,218604,0,0,3,0,0,0,2,0,0,0,0,2,0,0,2,0,0,85,0,0,0,0,0,0,43007
ativa,nacional,00.973.695/0001-98,SEDI TURISMO LTDA,"AV. GERMANO HOFFAMANN, Nº 449, SALA 01",CENTRO,ERECHIM,RS,99700000,54-3522-5730,12,não,não,sim,432018,0,0,63,0,0,34,2,0,0,0,0,2,0,0,41,0,0,1524,0,0,21,0,0,649,43007
ativa,nacional,00.980.438/0001-83,RIBEIRO TURISMO LTDA,RUA JUDITH POMPEI Nº 400,JOÃO XXIII,MURIAÉ,MG,36880000,32-3721-5834,22,não,não,sim,317966,0,0,283,0,0,0,14,0,0,0,0,14,0,0,183,0,0,7950,0,0,0,0,0,0,43007
ativa,nacional,00.983.962/0001-08,RIO MAITUR TRANSPORTE ESCOLAR E TURISMO LTDA ME,AV. DOS IMIGRANTES 1340 SALA 71,RIO MAINA,CRICIUMA,SC,88817615,48-3438-7276--3437-8004,9,não,não,sim,423927,0,0,72,0,0,0,3,0,0,0,0,3,0,0,49,0,0,716,0,0,0,0,0,0,43007
ativa,nacional,00.985.027/0001-80,BRUNATUR AGÊNCIA DE VIAGENS E TURISMO LTDA,"BR 282, KM 605,5 - COMPLEMENTO: RUA ANGELO PISSATO, 58",INDUSTRIAL,MARAVILHA,SC,89874000,49-36640870,21,não,não,sim,420235,0,0,88,0,0,2,5,0,0,0,0,5,0,0,56,0,0,1929,0,0,1,0,0,57,43007
ativa,nacional,00.987.763/0001-78,GUAÇU TUR TRANSPORTES E TURISMO LTDA,"RUA PADRE ANCHIETA, 64",PARQUE SÃO PAULO,CASCAVEL,PR,85803740,45-3225-5555,30,não,não,sim,411296,0,0,650,0,0,38,12,0,0,0,0,12,0,0,403,0,0,11353,0,0,20,0,0,599,43007
ativa,nacional,00.988.551/0001-05,TRANSPORTE ESCOLAR GODOI E TURISMO LTDA ME,RUA JURAMENTO N° 626-A,SAUDADE,BELO HORIZONTE,MG,30285000,31-34822165,9,não,não,sim,318357,0,0,27,0,0,0,3,0,0,0,0,3,0,0,8,0,0,291,0,0,0,0,0,0,43007
ativa,nacional,00.993.710/0001-60,ELIZEU BRESCIANI ME,"RUA JOÃO POGLIA , Nº 95",CENTRO,NOVO HORIZONTE,SC,89998000,49-84267376-84222640,3,não,não,sim,426961,0,0,6,0,0,0,3,0,0,0,0,3,0,0,3,0,0,54,0,0,0,0,0,0,43007
ativa,nacional,01.001.266/0001-11,SATURNINO TURISMO LTDA - ME,"AV. ANTÔNIO CARLOS MAGALHÃES, 314",CENTRO,LAPAO,BA,44905000,74-3657-1210,5,não,não,sim,292872,0,0,8,0,0,0,1,0,0,0,0,1,0,0,3,0,0,126,0,0,0,0,0,0,43007
ativa,nacional,01.002.414/0001-12,BOEING-TUR TURISMO LTDA - ME,"RUA SANTA ROSA, 85",CENTRO,RIO FORTUNA,SC,88760000,48-36531147,3,não,não,sim,422806,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,01.008.047/0001-64,TRANSIGOR TRANSPORTES E TURISMO LTDA/ME,"RUA PROJETADA, S/N",CACHOEIRA DA ONÇA,SAO GABRIEL DA PALHA,ES,29780000,27-3727-2409,8,não,não,sim,322035,0,0,6,0,0,0,4,0,0,0,0,4,0,0,3,0,0,59,0,0,0,0,0,0,43007
ativa,nacional,01.008.136/0001-00,TRANSPORTADORA KALUNGA LTDA EPP,"RODOVIA CELSO GARCIA CID, 300",JARDIM SABARÁ I,LONDRINA,PR,86066230,43-3325-2929,27,não,não,sim,416320,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,01.016.179/0001-38,VIAÇÃO SÃO LUIZ LTDA.,Rua Elmano Soares - nº 904 - Centro,,TRES LAGOAS,MS,79601020,(67) 3509-3311,155,sim,não,sim,501246,25,0,52,0,0,0,54,0,0,54,0,2,0,0,52,170207,0,1744,0,0,0,0,0,0,43007
ativa,nacional,01.017.201/0001-64,RAPIDO MARAJO LTDA.,Avenida Perimetral Norte - nº 3442 Sala 81 - Vila João Vaz,,GOIANIA,GO,75110080,(62) 4013-6100,216,sim,não,não,na     ,22,0,0,0,0,0,55,0,0,55,0,0,0,0,0,38611,0,0,0,0,0,0,0,0,43007
ativa,nacional,01.026.851/0001-76,PORTUENSE LOCADORA DE VEICULOS LTDA ME,"RUA ANTONIO CAMARGO NEVES, Nº 189",RESIDENCIAL PRAIA NAMORADOS,AMERICANA,SP,13474220,19-3465-3641,2,não,não,sim,352249,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,01.026.921/0001-96,EXPRESSO MARLY LTDA.,Avenida Francisco Araújo  - nº 800 - SETOR URIAS MAGALHAES,,GOIANIA,GO,74565410,(62) 4008-1800,46,sim,não,não,na     ,4,0,0,0,0,0,10,0,0,10,0,0,34253,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,01.031.060/0001-34,EXPRESSO SATELITE NORTE,Av. Maria de Melo - nº 481 Quadra Area Lote 2 - Chácaras Maria Dilce,,GOIANIA,GO,74583180,(62) 3565-1900,225,sim,não,não,na     ,24,0,0,0,0,0,98,0,0,98,0,0,0,0,0,181298,0,0,0,0,0,0,0,0,43007
ativa,nacional,01.036.755/0001-09,VIACAO ANAPOLINA LTDA.,"R. ALAMEDA ODILON SANTOS, 200 - SETOR INDUSTRIAL AEROPORTO",,ANAPOLIS,GO,75104320,(62) 3314-1388,116,não,sim,não,na     ,0,2,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,01.037.501/0001-05,EMPRESA DE TRANSPORTES ÁGUIA DOURADA LTDA,AV:02 QUADRA N LOTE 06 LOTEAMENTO JARDIM ITACANEMA,SOBRADO,NOSSA SENHORA DO SOCORRO,SE,49160000,79-3259-1438,29,não,não,sim,280174,0,0,201,0,0,0,11,0,0,0,0,11,0,0,113,0,0,4753,0,0,0,0,0,0,43007
ativa,nacional,01.039.921/0001-20,LUCCEL TRANSPORTE E TURISMO LTDA,"RUA TEOFILO OTONI, 146 LOJA 02",FONTE GRANDE,CONTAGEM,MG,32013140,31-33985581,61,não,não,sim,310451,0,0,179,0,0,0,6,0,0,0,0,6,0,0,118,0,0,5308,0,0,0,0,0,0,43007
ativa,nacional,01.042.014/0001-30,PANTERA TURISMO LTDA - ME,"AV. PALMIRA, 322",CORREGO DO OURO,SANTOS DUMONT,MG,36240000,32-3251-8576,3,não,não,sim,311188,0,0,10,0,0,0,1,0,0,0,0,1,0,0,2,0,0,101,0,0,0,0,0,0,43007
ativa,nacional,01.045.035/0001-00,BOLONHA TRANSPORTES E TURISMO LTDA,"RUA CAPITAO MACHADO, 272",BELA VISTA,PEDREGULHO,SP,14470000,16-3171-2227--9152-5308,16,não,não,sim,351504,0,0,206,0,0,0,7,0,0,0,0,7,0,0,176,0,0,7090,0,0,0,0,0,0,43007
ativa,nacional,01.063.036/0001-87,TRANSPORTES E TURISMO MP EIRELI - ME,"RUA RUDOLFO FINDER, 30",AVENTUREIRO,JOINVILLE,SC,89226120,47-3467-8097,5,não,não,sim,423614,0,0,44,0,0,0,3,0,0,0,0,3,0,0,21,0,0,596,0,0,0,0,0,0,43007
ativa,nacional,01.064.368/0001-86,EMPRESA BAURUENSE DE TURISMO LTDA - ME,"RUA MATILDE FRAGA MOREIRA DE ALMEIDA,  Nº 02-41",VILA ROCHA,BAURU,SP,17051310,14-3218-7328--8121-8422,4,não,não,sim,353475,0,0,11,0,0,0,4,0,0,0,0,4,0,0,7,0,0,272,0,0,0,0,0,0,43007
ativa,nacional,01.068.023/0001-09,TEFTUR AGÊNCIA DE VIAGENS E TURISMO LTDA,"RUA ULISSES MACHADO DUTRA, 182",DOM BOSCO,ITAJAI,SC,88303390,47-3348-8209,9,não,não,sim,420483,0,0,21,0,0,0,5,0,0,0,0,5,0,0,11,0,0,313,0,0,0,0,0,0,43007
ativa,nacional,01.077.900/0001-08,TRANSPORTES ORTOLAN LTDA,"RUA CEL. AGILBERTO MAIA, 281",CENTRO,GUAPORÉ,RS,99200000,54-3443-2577,17,não,não,sim,432753,0,0,6,0,0,43,5,0,0,0,0,5,0,0,5,0,0,101,0,0,39,0,0,1208,43007
ativa,nacional,01.078.365/0001-00,ITAPORÃ TRANSPORTES COLETIVOS LTDA EPP,"RUA DAS FLORES, 511 SALA 01",CENTRO,IPORA DO OESTE,SC,89899000,49-3634-1134,9,não,não,sim,427827,0,0,46,0,0,0,3,1,0,0,0,4,0,0,22,0,0,556,0,0,0,0,0,0,43007
ativa,nacional,01.102.424/0001-20,D' CAMPO BELO VIAGENS E TURISMO LTDA - ME,"RUA JOÃO GOMES DA SILVA, 140 B",FEIRA,CAMPO BELO,MG,37270000,35-3832-1125,10,não,não,sim,312231,0,0,16,0,0,0,3,0,0,0,0,3,0,0,8,0,0,283,0,0,0,0,0,0,43007
ativa,nacional,01.110.409/0001-23,NOBRE TURISMO DE PARAIBA DO SUL LTDA,"RUA JOÃO AUGUSTO DE CARVALHO, 30",WERNECK,PARAIBA DO SUL,RJ,25850000,24-2252-0844,5,não,não,sim,336681,0,0,59,0,0,0,3,0,0,0,0,3,0,0,3,0,0,118,0,0,0,0,0,0,43007
ativa,nacional,01.111.753/0001-37,SOETUR TURISMO LTDA - ME,"AV. PRESIDENTE TANCREDO NEVES, 2334",BOM JESUS,ITAIOPOLIS,SC,89340000,47-3652-1140,16,não,não,sim,420071,0,0,297,0,0,0,12,1,0,0,0,13,0,0,191,0,0,4650,0,0,0,0,0,0,43007
ativa,nacional,01.117.368/0001-05,VANDERLEI COSTA & IRMÃO LTDA EPP,"LINHA SÃO DOMINGOS, BR 163 KM 40",CENTRO,SAO JOSÉ DO CEDRO,SC,89930000,49-3643-0665,10,não,não,sim,420006,0,0,158,0,0,1,3,0,0,0,0,3,0,0,101,0,0,1965,0,0,1,0,0,26,43007
ativa,nacional,01.125.308/0001-26,TRANSOARES TRANSPORTES URBANOS LTDA - EPP,"RUA ANA NERY, Nº 251",SERRARIA BRASIL,FEIRA DE SANTANA,BA,44003378,75-3612-1171,6,não,não,sim,297347,0,0,6,0,0,0,4,0,0,0,0,4,0,0,2,0,0,85,0,0,0,0,0,0,43007
